latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff
-23.19288763394076,-54.43772953666251,0.1222,0.093,0.0959,0.0721,0.1255,0.2858,0.3593,0.3661,0.0456,0.0015,0.2975,0.1581,0.3918
-23.19288763394076,-54.437639665243566,0.1218,0.0968,0.0988,0.0834,0.1208,0.2976,0.3784,0.3398,0.0461,0.0015,0.2963,0.1538,0.4117
-23.19288763394076,-54.43754979382463,0.1214,0.0985,0.1,0.0865,0.1177,0.3025,0.3846,0.3286,0.0466,0.0015,0.2939,0.1519,0.4165
-23.19288763394076,-54.43745992240569,0.121,0.0956,0.0957,0.077,0.116,0.3006,0.3774,0.3504,0.0471,0.0015,0.2899,0.1527,0.4051
-23.19288763394076,-54.43737005098675,0.1206,0.0912,0.0935,0.0656,0.1169,0.2973,0.3718,0.3731,0.0476,0.0015,0.2887,0.1526,0.3994
-23.19288763394076,-54.43728017956781,0.1203,0.0939,0.0976,0.0772,0.1219,0.2918,0.3691,0.35,0.048,0.0015,0.2916,0.1504,0.404
-23.19288763394076,-54.437190308148864,0.1201,0.0991,0.1008,0.0931,0.1244,0.2912,0.3714,0.3138,0.0483,0.0015,0.2933,0.1491,0.4092
-23.19288763394076,-54.43710043672993,0.1201,0.0955,0.0977,0.0844,0.1198,0.3023,0.3832,0.3334,0.0485,0.0015,0.2901,0.1502,0.4109
-23.19288763394076,-54.437010565310985,0.1201,0.0908,0.0941,0.0674,0.1151,0.3141,0.396,0.375,0.0487,0.0015,0.2881,0.1516,0.4152
-23.19288763394076,-54.43692069389204,0.1202,0.0923,0.0952,0.0663,0.1163,0.3175,0.4026,0.3835,0.0488,0.0015,0.2931,0.1513,0.4283
-23.19288763394076,-54.43683082247311,0.1203,0.0947,0.0981,0.0745,0.1197,0.3174,0.4055,0.3727,0.0489,0.0015,0.3004,0.1514,0.4415
-23.19288763394076,-54.43674095105416,0.1204,0.096,0.0997,0.0799,0.1222,0.3175,0.4042,0.3684,0.049,0.0015,0.3055,0.1552,0.4414
-23.19288763394076,-54.436651079635226,0.1206,0.0959,0.1014,0.0805,0.1242,0.317,0.4001,0.3747,0.049,0.0015,0.3093,0.1605,0.4341
-23.19288763394076,-54.43656120821628,0.1207,0.0967,0.0984,0.0812,0.124,0.3169,0.399,0.3722,0.0489,0.0016,0.311,0.1624,0.4313
-23.19288763394076,-54.43647133679734,0.1209,0.0967,0.0996,0.0778,0.122,0.3168,0.3999,0.3677,0.0487,0.0016,0.311,0.1619,0.431
-23.19288763394076,-54.4363814653784,0.1211,0.0959,0.0996,0.0777,0.1222,0.3102,0.3922,0.3682,0.0485,0.0016,0.3111,0.1634,0.4235
-23.19288763394076,-54.43629159395946,0.1213,0.0961,0.0983,0.0841,0.1249,0.2955,0.3741,0.3496,0.0482,0.0016,0.3114,0.1674,0.407
-23.19288763394076,-54.43620172254053,0.1216,0.0963,0.0999,0.0915,0.1266,0.2876,0.3639,0.3279,0.048,0.0016,0.3115,0.1704,0.3973
-23.19288763394076,-54.43611185112158,0.1217,0.0964,0.1008,0.0919,0.1262,0.2917,0.3678,0.3229,0.0477,0.0016,0.3116,0.1716,0.3995
-23.19288763394076,-54.43602197970264,0.1219,0.0958,0.0988,0.0854,0.1255,0.2964,0.3723,0.3386,0.0475,0.0015,0.3112,0.172,0.4021
-23.19288763394076,-54.4359321082837,0.1219,0.0955,0.0979,0.0809,0.1249,0.2973,0.3715,0.3519,0.0474,0.0015,0.3099,0.1714,0.399
-23.19288763394076,-54.43584223686476,0.122,0.0961,0.0987,0.0843,0.1249,0.2965,0.369,0.345,0.0472,0.0015,0.3087,0.171,0.3952
-23.19288763394076,-54.435752365445815,0.122,0.0968,0.0993,0.0907,0.1264,0.2932,0.3651,0.3279,0.0471,0.0015,0.3082,0.1721,0.3946
-23.19288763394076,-54.43566249402688,0.122,0.0965,0.1002,0.0916,0.1284,0.2887,0.36,0.3224,0.047,0.0015,0.3083,0.1739,0.3938
-23.19288763394076,-54.435572622607936,0.122,0.0962,0.1006,0.0879,0.1295,0.2851,0.3532,0.3307,0.0469,0.0015,0.3092,0.1756,0.3874
-23.19288763394076,-54.435482751189,0.122,0.0968,0.1004,0.0906,0.13,0.2826,0.3466,0.326,0.0469,0.0015,0.3105,0.1769,0.3792
-23.19288763394076,-54.435392879770056,0.122,0.0981,0.1007,0.093,0.1291,0.2845,0.3499,0.3225,0.0469,0.0014,0.3111,0.1752,0.3821
-23.19288763394076,-54.43530300835111,0.1219,0.0965,0.1009,0.0912,0.1269,0.2904,0.362,0.3289,0.047,0.0014,0.3111,0.1707,0.3947
-23.19288763394076,-54.43521313693218,0.1218,0.0969,0.0998,0.0834,0.1245,0.2983,0.3751,0.3459,0.0472,0.0014,0.311,0.167,0.4071
-23.19288763394076,-54.43512326551323,0.1218,0.0966,0.099,0.0774,0.1218,0.309,0.3895,0.3693,0.0474,0.0014,0.3104,0.164,0.4193
-23.19288763394076,-54.43503339409429,0.1217,0.0964,0.0996,0.0787,0.1205,0.3155,0.3984,0.3702,0.0476,0.0014,0.3103,0.1621,0.4276
-23.19288763394076,-54.43494352267536,0.1216,0.0963,0.1002,0.0804,0.1216,0.3148,0.3984,0.3631,0.0477,0.0014,0.3113,0.1617,0.4302
-23.19288763394076,-54.43485365125641,0.1216,0.0953,0.0994,0.0807,0.1232,0.3127,0.3958,0.3668,0.0478,0.0014,0.3121,0.1622,0.4304
-23.19288763394076,-54.43476377983748,0.1217,0.0951,0.0995,0.0797,0.1241,0.3129,0.3941,0.3693,0.0477,0.0014,0.3121,0.1629,0.4307
-23.19288763394076,-54.43467390841853,0.1219,0.096,0.1005,0.0786,0.1252,0.3111,0.3897,0.3633,0.0475,0.0014,0.3117,0.1647,0.4275
-23.19288763394076,-54.43458403699959,0.122,0.0966,0.1002,0.0816,0.1274,0.3028,0.3782,0.352,0.0473,0.0014,0.3105,0.1689,0.4157
-23.19288763394076,-54.43449416558065,0.1222,0.0981,0.101,0.0911,0.1299,0.292,0.364,0.3312,0.0471,0.0014,0.3095,0.1742,0.4
-23.19288763394076,-54.43440429416171,0.1224,0.0993,0.1031,0.0997,0.1314,0.2855,0.3541,0.3148,0.0469,0.0014,0.3112,0.178,0.3884
-23.19288763394076,-54.43431442274277,0.1226,0.0983,0.1036,0.0958,0.1322,0.2819,0.3473,0.3235,0.0467,0.0013,0.3146,0.181,0.3798
-23.19288763394076,-54.43422455132383,0.1227,0.0986,0.103,0.0887,0.1322,0.2816,0.3457,0.3327,0.0466,0.0013,0.3157,0.1828,0.378
-23.19288763394076,-54.434134679904886,0.1228,0.097,0.1003,0.0858,0.1313,0.2848,0.3491,0.3395,0.0465,0.0014,0.3146,0.1834,0.3831
-23.19288763394076,-54.43404480848595,0.123,0.0953,0.1016,0.0886,0.1322,0.2827,0.3465,0.3338,0.0464,0.0014,0.3162,0.1856,0.3802
-23.19288763394076,-54.43395493706701,0.1231,0.0997,0.104,0.1018,0.1359,0.2723,0.3344,0.3064,0.0464,0.0014,0.3218,0.1903,0.3651
-23.19288763394076,-54.433865065648064,0.1232,0.1004,0.1045,0.1005,0.1376,0.2685,0.3308,0.3032,0.0464,0.0014,0.3262,0.1927,0.3594
-23.19288763394076,-54.43377519422913,0.1233,0.101,0.1047,0.0986,0.1352,0.2782,0.3446,0.3179,0.0464,0.0014,0.3273,0.1908,0.373
-23.19288763394076,-54.43368532281018,0.1234,0.1007,0.1047,0.0952,0.1324,0.2888,0.3595,0.3331,0.0465,0.0014,0.3273,0.1877,0.3888
-23.19288763394076,-54.43359545139125,0.1234,0.0991,0.1039,0.0882,0.1316,0.2934,0.3663,0.3461,0.0466,0.0014,0.3267,0.1845,0.3984
-23.19288763394076,-54.43350557997231,0.1234,0.0991,0.1033,0.0875,0.1314,0.2953,0.3695,0.3482,0.0468,0.0015,0.326,0.1817,0.4041
-23.19288763394076,-54.43341570855336,0.1233,0.1008,0.1041,0.0934,0.1315,0.2947,0.369,0.3364,0.0471,0.0015,0.3264,0.1819,0.4021
-23.19288763394076,-54.433325837134426,0.1233,0.0999,0.1049,0.0936,0.1318,0.2927,0.3663,0.3343,0.0474,0.0015,0.3272,0.1831,0.3966
-23.19288763394076,-54.43323596571548,0.1232,0.0997,0.1035,0.0909,0.1313,0.2941,0.3672,0.3415,0.0477,0.0015,0.3269,0.1816,0.3979
-23.19288763394076,-54.43314609429654,0.1232,0.0991,0.1026,0.0882,0.1303,0.2973,0.3701,0.3424,0.0479,0.0015,0.3258,0.1785,0.4032
-23.19288763394076,-54.4330562228776,0.1231,0.0997,0.1033,0.0869,0.1306,0.2969,0.3697,0.3455,0.048,0.0014,0.3255,0.1776,0.4043
-23.19288763394076,-54.43296635145866,0.1231,0.1001,0.1031,0.09,0.1322,0.2928,0.366,0.3381,0.0481,0.0014,0.3258,0.1789,0.4014
-23.19288763394076,-54.43287648003973,0.123,0.0996,0.1043,0.0925,0.1332,0.2896,0.362,0.3372,0.0482,0.0014,0.3263,0.1808,0.397
-23.19288763394076,-54.43278660862078,0.1229,0.1015,0.1052,0.0988,0.1336,0.2876,0.3572,0.3201,0.0482,0.0014,0.327,0.1838,0.3902
-23.19288763394076,-54.43269673720184,0.1229,0.1008,0.1045,0.0975,0.1334,0.2882,0.3569,0.3235,0.0483,0.0014,0.3273,0.1848,0.3887
-23.19288763394076,-54.4326068657829,0.1228,0.1003,0.1047,0.0953,0.1323,0.2936,0.3651,0.3348,0.0483,0.0014,0.3271,0.1817,0.398
-23.19288763394076,-54.43251699436396,0.1228,0.0997,0.1049,0.0923,0.1311,0.2996,0.3742,0.3436,0.0484,0.0014,0.3266,0.1785,0.4079
-23.19288763394076,-54.432427122945015,0.1227,0.0988,0.1043,0.0884,0.1304,0.3034,0.3794,0.3488,0.0485,0.0014,0.3257,0.1786,0.4104
-23.19288763394076,-54.43233725152608,0.1226,0.0995,0.1045,0.0903,0.1299,0.3059,0.3825,0.3461,0.0486,0.0013,0.3247,0.1794,0.4108
-23.19288763394076,-54.432247380107135,0.1225,0.1002,0.1045,0.0935,0.13,0.3056,0.3826,0.3444,0.0487,0.0013,0.3237,0.1777,0.4128
-23.19288763394076,-54.4321575086882,0.1225,0.0984,0.1024,0.0856,0.1303,0.3042,0.3816,0.3579,0.0489,0.0013,0.3227,0.1749,0.4156
-23.19288763394076,-54.432067637269256,0.1224,0.0985,0.1025,0.0825,0.1296,0.3069,0.3866,0.3673,0.049,0.0013,0.3217,0.1723,0.4213
-23.19288763394076,-54.43197776585031,0.1224,0.0978,0.102,0.0823,0.1282,0.3123,0.3955,0.3662,0.049,0.0013,0.3208,0.17,0.4289
-23.19288763394076,-54.43188789443138,0.1224,0.0979,0.1023,0.084,0.1276,0.3138,0.3971,0.3639,0.0491,0.0014,0.3202,0.1699,0.428
-23.19288763394076,-54.43179802301243,0.1224,0.0971,0.1033,0.0809,0.128,0.3113,0.3909,0.3683,0.0492,0.0014,0.3198,0.1723,0.4177
-23.19288763394076,-54.4317081515935,0.1224,0.0964,0.1024,0.0816,0.1286,0.3073,0.3841,0.3644,0.0493,0.0014,0.3193,0.1739,0.4103
-23.19288763394076,-54.43161828017456,0.1224,0.0981,0.1031,0.0894,0.1295,0.3005,0.376,0.3413,0.0493,0.0014,0.3185,0.1738,0.4077
-23.19288763394076,-54.43152840875561,0.1225,0.0982,0.1032,0.0893,0.1294,0.2984,0.3745,0.3431,0.0493,0.0014,0.3178,0.1728,0.4094
-23.19288763394076,-54.43143853733668,0.1226,0.0972,0.1019,0.0818,0.127,0.307,0.3876,0.3631,0.0491,0.0014,0.3171,0.1709,0.4179
-23.19288763394076,-54.43134866591773,0.1228,0.097,0.1016,0.078,0.1247,0.316,0.4008,0.3749,0.0489,0.0014,0.3165,0.1686,0.4266
-23.19288763394076,-54.43125879449879,0.1231,0.0974,0.1025,0.0806,0.1244,0.3161,0.4004,0.3708,0.0484,0.0014,0.3161,0.1667,0.4289
-23.19288763394076,-54.43116892307985,0.1236,0.0978,0.1022,0.0825,0.125,0.3131,0.3954,0.3654,0.0477,0.0015,0.3159,0.1651,0.4291
-23.19288763394076,-54.43107905166091,0.1241,0.0976,0.1011,0.0806,0.1252,0.3135,0.3965,0.3755,0.0469,0.0015,0.3169,0.1643,0.4337
-23.19288763394076,-54.43098918024197,0.1246,0.0967,0.1019,0.0796,0.1256,0.3144,0.3989,0.3752,0.0461,0.0014,0.3178,0.1646,0.4382
-23.19288763394076,-54.43089930882303,0.1251,0.0983,0.1029,0.0845,0.1264,0.3085,0.3909,0.3607,0.0453,0.0014,0.3133,0.168,0.4282
-23.19288763394076,-54.430809437404086,0.1256,0.0983,0.1046,0.0859,0.1277,0.2971,0.3742,0.3612,0.0445,0.0014,0.3042,0.174,0.4056
-23.19288763394076,-54.43071956598515,0.1259,0.0984,0.1014,0.0919,0.1395,0.2828,0.3497,0.324,0.0439,0.0014,0.3033,0.1849,0.3759
-23.19288763394076,-54.43062969456621,0.1263,0.1017,0.1009,0.1165,0.1648,0.2645,0.3147,0.2724,0.0433,0.0014,0.3125,0.2017,0.3357
-23.19288763394076,-54.430539823147264,0.1267,0.1119,0.1239,0.1659,0.1787,0.2516,0.2918,0.2618,0.0427,0.0014,0.3183,0.2152,0.312
-23.192970084749746,-54.4392573507845,0.1247,0.1055,0.1096,0.1318,0.1602,0.2461,0.2923,0.2686,0.0401,0.0016,0.3172,0.2146,0.3138
-23.192970084749746,-54.43916747936556,0.1252,0.1026,0.1044,0.1217,0.1467,0.2386,0.2901,0.255,0.0406,0.0016,0.3103,0.1967,0.3154
-23.192970084749746,-54.439077607946615,0.1255,0.1045,0.1057,0.1199,0.1377,0.2453,0.3025,0.2612,0.041,0.0015,0.3081,0.1896,0.3281
-23.192970084749746,-54.43898773652768,0.1257,0.1031,0.1057,0.1075,0.1307,0.2576,0.3205,0.2855,0.0413,0.0015,0.3074,0.1864,0.3458
-23.192970084749746,-54.438897865108736,0.1258,0.0999,0.1009,0.0953,0.13,0.2626,0.3255,0.3066,0.0416,0.0015,0.3073,0.1848,0.3532
-23.192970084749746,-54.4388079936898,0.1257,0.0995,0.1031,0.0963,0.134,0.2627,0.3216,0.3017,0.0419,0.0015,0.3082,0.185,0.3535
-23.192970084749746,-54.438718122270856,0.1255,0.1005,0.1028,0.1026,0.1355,0.2621,0.3195,0.2933,0.0421,0.0015,0.3099,0.1858,0.3514
-23.192970084749746,-54.43862825085191,0.1251,0.0998,0.1023,0.1005,0.1346,0.2604,0.3186,0.2938,0.0423,0.0015,0.3125,0.1874,0.3466
-23.192970084749746,-54.43853837943298,0.1248,0.0998,0.1013,0.0961,0.1341,0.26,0.3186,0.3006,0.0426,0.0015,0.3151,0.1886,0.3456
-23.192970084749746,-54.438448508014034,0.1244,0.1009,0.1039,0.0949,0.1342,0.2616,0.3198,0.306,0.0428,0.0015,0.318,0.1894,0.3503
-23.192970084749746,-54.43835863659509,0.1241,0.103,0.1064,0.104,0.1351,0.2631,0.3212,0.3042,0.0431,0.0015,0.3198,0.1893,0.3549
-23.192970084749746,-54.43826876517616,0.1239,0.1039,0.106,0.1068,0.1378,0.2633,0.322,0.297,0.0434,0.0015,0.3205,0.1876,0.3578
-23.192970084749746,-54.43817889375721,0.1236,0.1017,0.1039,0.0969,0.1395,0.2642,0.3236,0.3025,0.0437,0.0015,0.319,0.1855,0.3588
-23.192970084749746,-54.43808902233828,0.1234,0.1019,0.1039,0.0992,0.1373,0.2669,0.3268,0.3043,0.044,0.0015,0.3135,0.1846,0.3545
-23.192970084749746,-54.43799915091933,0.1231,0.105,0.1055,0.1145,0.1333,0.271,0.3318,0.2898,0.0444,0.0016,0.3065,0.1823,0.3516
-23.192970084749746,-54.43790927950039,0.1228,0.1005,0.1031,0.1038,0.1298,0.2756,0.3395,0.2995,0.0447,0.0016,0.3016,0.174,0.3614
-23.192970084749746,-54.43781940808145,0.1226,0.0936,0.0959,0.0767,0.1262,0.2811,0.3494,0.3393,0.0451,0.0016,0.2978,0.1627,0.3784
-23.192970084749746,-54.43772953666251,0.1222,0.0938,0.0969,0.0735,0.1227,0.2889,0.3634,0.3584,0.0455,0.0016,0.2957,0.156,0.3959
-23.192970084749746,-54.437639665243566,0.1219,0.0981,0.0996,0.0872,0.1192,0.2983,0.3801,0.3313,0.046,0.0016,0.2953,0.1524,0.4141
-23.192970084749746,-54.43754979382463,0.1215,0.0974,0.0991,0.0826,0.1176,0.3011,0.3838,0.3357,0.0465,0.0016,0.2943,0.152,0.4165
-23.192970084749746,-54.43745992240569,0.1211,0.0938,0.0947,0.0725,0.1178,0.2969,0.3731,0.3654,0.047,0.0016,0.2925,0.1553,0.4011
-23.192970084749746,-54.43737005098675,0.1207,0.0926,0.0961,0.072,0.1195,0.2927,0.3654,0.3638,0.0475,0.0016,0.2921,0.1565,0.393
-23.192970084749746,-54.43728017956781,0.1204,0.0969,0.1002,0.0884,0.1237,0.2879,0.3626,0.3285,0.0479,0.0016,0.2937,0.1534,0.398
-23.192970084749746,-54.437190308148864,0.1202,0.0991,0.0998,0.0954,0.1252,0.2896,0.3676,0.3118,0.0482,0.0016,0.2944,0.1508,0.4066
-23.192970084749746,-54.43710043672993,0.1202,0.093,0.0949,0.0753,0.1195,0.306,0.3882,0.359,0.0485,0.0016,0.2915,0.1507,0.4176
-23.192970084749746,-54.437010565310985,0.1202,0.0896,0.0927,0.0613,0.1142,0.3216,0.4075,0.3984,0.0487,0.0015,0.2905,0.1517,0.4283
-23.192970084749746,-54.43692069389204,0.1203,0.0934,0.096,0.07,0.1166,0.3216,0.4084,0.387,0.0488,0.0015,0.2977,0.1537,0.435
-23.192970084749746,-54.43683082247311,0.1204,0.0957,0.0997,0.0782,0.1216,0.3158,0.4018,0.3742,0.0489,0.0015,0.3072,0.1564,0.4382
-23.192970084749746,-54.43674095105416,0.1206,0.0972,0.1005,0.0824,0.1238,0.3144,0.3986,0.3662,0.049,0.0015,0.3109,0.1593,0.4363
-23.192970084749746,-54.436651079635226,0.1208,0.0967,0.1008,0.0809,0.1246,0.3146,0.3962,0.3658,0.049,0.0015,0.3113,0.1622,0.4311
-23.192970084749746,-54.43656120821628,0.1209,0.0956,0.0995,0.0783,0.1242,0.3144,0.3956,0.3735,0.0489,0.0015,0.3114,0.1632,0.4283
-23.192970084749746,-54.43647133679734,0.1211,0.0963,0.0991,0.0757,0.1228,0.3138,0.3962,0.3734,0.0488,0.0015,0.3109,0.1628,0.427
-23.192970084749746,-54.4363814653784,0.1212,0.0962,0.0992,0.0784,0.1229,0.3085,0.3895,0.3623,0.0486,0.0015,0.3111,0.1643,0.4199
-23.192970084749746,-54.43629159395946,0.1214,0.0959,0.099,0.0846,0.1249,0.2969,0.3732,0.3447,0.0483,0.0015,0.3121,0.1683,0.4053
-23.192970084749746,-54.43620172254053,0.1216,0.0973,0.0997,0.0907,0.1261,0.2915,0.365,0.3337,0.048,0.0015,0.3129,0.1708,0.3981
-23.192970084749746,-54.43611185112158,0.1217,0.0963,0.1014,0.0879,0.1257,0.2972,0.3715,0.3376,0.0478,0.0015,0.3131,0.1706,0.4044
-23.192970084749746,-54.43602197970264,0.1218,0.0954,0.1003,0.0827,0.1252,0.3027,0.3783,0.3516,0.0476,0.0015,0.313,0.1701,0.4102
-23.192970084749746,-54.4359321082837,0.1219,0.0962,0.0996,0.0813,0.1249,0.3032,0.3789,0.3562,0.0475,0.0015,0.3125,0.1701,0.4082
-23.192970084749746,-54.43584223686476,0.1219,0.0973,0.1,0.0842,0.1251,0.3007,0.3762,0.3482,0.0473,0.0015,0.3117,0.1708,0.4031
-23.192970084749746,-54.435752365445815,0.122,0.0978,0.0999,0.0894,0.1268,0.2936,0.3689,0.3341,0.0471,0.0015,0.3107,0.1727,0.3957
-23.192970084749746,-54.43566249402688,0.122,0.0982,0.1012,0.0931,0.1291,0.2848,0.3593,0.3188,0.047,0.0015,0.3095,0.1751,0.3867
-23.192970084749746,-54.435572622607936,0.122,0.0983,0.1016,0.0947,0.13,0.28,0.351,0.315,0.0469,0.0014,0.3088,0.1762,0.3789
-23.192970084749746,-54.435482751189,0.1219,0.0991,0.1011,0.1012,0.1301,0.2783,0.3446,0.302,0.0469,0.0014,0.3084,0.1761,0.3731
-23.192970084749746,-54.435392879770056,0.1219,0.0988,0.1003,0.0965,0.1286,0.2825,0.3501,0.3064,0.0469,0.0014,0.3085,0.1736,0.3792
-23.192970084749746,-54.43530300835111,0.1219,0.095,0.1,0.0854,0.1256,0.2924,0.3667,0.3388,0.047,0.0014,0.309,0.1688,0.3962
-23.192970084749746,-54.43521313693218,0.1218,0.0951,0.0985,0.0786,0.1232,0.3019,0.3813,0.3587,0.0472,0.0014,0.3092,0.165,0.4108
-23.192970084749746,-54.43512326551323,0.1217,0.0956,0.0985,0.0754,0.1215,0.3108,0.3935,0.3741,0.0473,0.0014,0.309,0.1625,0.4225
-23.192970084749746,-54.43503339409429,0.1217,0.0963,0.0995,0.0781,0.1211,0.3163,0.4006,0.3698,0.0475,0.0014,0.3093,0.1612,0.4299
-23.192970084749746,-54.43494352267536,0.1217,0.0967,0.0999,0.0805,0.1222,0.3171,0.4011,0.3631,0.0476,0.0014,0.3108,0.1617,0.4324
-23.192970084749746,-54.43485365125641,0.1217,0.0967,0.0996,0.0822,0.1237,0.3153,0.3975,0.3615,0.0476,0.0014,0.3119,0.163,0.4309
-23.192970084749746,-54.43476377983748,0.1218,0.0962,0.0994,0.0807,0.1247,0.3115,0.3904,0.3636,0.0476,0.0014,0.3117,0.1647,0.4258
-23.192970084749746,-54.43467390841853,0.1219,0.0963,0.0992,0.0791,0.126,0.3054,0.3802,0.3627,0.0474,0.0014,0.3108,0.1671,0.4168
-23.192970084749746,-54.43458403699959,0.1221,0.0976,0.0996,0.0843,0.1283,0.2962,0.3668,0.3469,0.0472,0.0014,0.3096,0.1711,0.4028
-23.192970084749746,-54.43449416558065,0.1222,0.0984,0.1025,0.0933,0.131,0.2858,0.3527,0.32,0.047,0.0014,0.3086,0.1758,0.3867
-23.192970084749746,-54.43440429416171,0.1224,0.0997,0.1046,0.102,0.1325,0.2797,0.3451,0.3089,0.0468,0.0014,0.3104,0.1797,0.3754
-23.192970084749746,-54.43431442274277,0.1226,0.1001,0.1044,0.1022,0.1331,0.2763,0.3422,0.3101,0.0466,0.0013,0.3141,0.1832,0.3676
-23.192970084749746,-54.43422455132383,0.1227,0.0997,0.1037,0.097,0.1333,0.2741,0.3401,0.3168,0.0465,0.0013,0.3151,0.1858,0.365
-23.192970084749746,-54.434134679904886,0.1228,0.0995,0.1016,0.0942,0.133,0.273,0.3391,0.321,0.0464,0.0014,0.3135,0.1877,0.3677
-23.192970084749746,-54.43404480848595,0.123,0.0986,0.1023,0.0968,0.1338,0.2712,0.3363,0.3108,0.0463,0.0014,0.3153,0.1898,0.367
-23.192970084749746,-54.43395493706701,0.1231,0.1001,0.1025,0.105,0.1363,0.2679,0.3298,0.2982,0.0463,0.0014,0.3219,0.1928,0.3602
-23.192970084749746,-54.433865065648064,0.1233,0.1003,0.1034,0.1006,0.1376,0.269,0.3297,0.3066,0.0463,0.0014,0.3269,0.194,0.3598
-23.192970084749746,-54.43377519422913,0.1234,0.1009,0.1044,0.1,0.1361,0.2786,0.3415,0.3175,0.0463,0.0014,0.3278,0.1919,0.3725
-23.192970084749746,-54.43368532281018,0.1234,0.1009,0.1039,0.0978,0.1342,0.2881,0.3541,0.3281,0.0464,0.0014,0.3273,0.189,0.3863
-23.192970084749746,-54.43359545139125,0.1234,0.0993,0.1038,0.0903,0.1332,0.2919,0.3611,0.3407,0.0465,0.0014,0.3263,0.1859,0.3945
-23.192970084749746,-54.43350557997231,0.1234,0.0991,0.1048,0.0896,0.1326,0.293,0.365,0.3425,0.0468,0.0014,0.3252,0.1833,0.3994
-23.192970084749746,-54.43341570855336,0.1234,0.1008,0.1044,0.0946,0.1325,0.2922,0.3654,0.3335,0.047,0.0014,0.3258,0.1827,0.3986
-23.192970084749746,-54.433325837134426,0.1233,0.0993,0.1042,0.0921,0.1326,0.2903,0.3635,0.3358,0.0473,0.0014,0.3272,0.1831,0.3948
-23.192970084749746,-54.43323596571548,0.1233,0.0998,0.105,0.0915,0.132,0.2917,0.364,0.3408,0.0475,0.0015,0.3272,0.182,0.3957
-23.192970084749746,-54.43314609429654,0.1232,0.0999,0.1032,0.09,0.131,0.2952,0.3658,0.3392,0.0478,0.0015,0.3265,0.18,0.3993
-23.192970084749746,-54.4330562228776,0.1232,0.0985,0.1043,0.088,0.1314,0.2946,0.364,0.3395,0.0479,0.0014,0.3262,0.1798,0.3984
-23.192970084749746,-54.43296635145866,0.1231,0.0992,0.104,0.0908,0.1332,0.2895,0.3582,0.3334,0.048,0.0014,0.3265,0.1814,0.3927
-23.192970084749746,-54.43287648003973,0.1231,0.1007,0.1052,0.0965,0.1343,0.2866,0.3547,0.3256,0.0481,0.0014,0.3268,0.1828,0.3889
-23.192970084749746,-54.43278660862078,0.1231,0.1008,0.1047,0.099,0.1341,0.2868,0.3543,0.3183,0.0481,0.0014,0.3272,0.1843,0.3873
-23.192970084749746,-54.43269673720184,0.123,0.0995,0.103,0.0943,0.1335,0.2893,0.3574,0.3293,0.0482,0.0014,0.3274,0.1843,0.3902
-23.192970084749746,-54.4326068657829,0.123,0.0992,0.1033,0.0918,0.1324,0.2946,0.3664,0.34,0.0482,0.0014,0.3277,0.1812,0.4013
-23.192970084749746,-54.43251699436396,0.1229,0.0989,0.104,0.091,0.1313,0.2999,0.3751,0.3471,0.0483,0.0014,0.3277,0.1784,0.4116
-23.192970084749746,-54.432427122945015,0.1228,0.0989,0.1046,0.0899,0.1307,0.3026,0.3779,0.3483,0.0484,0.0014,0.3269,0.179,0.4123
-23.192970084749746,-54.43233725152608,0.1228,0.1007,0.1059,0.092,0.1303,0.3039,0.3785,0.3406,0.0485,0.0014,0.3256,0.1802,0.41
-23.192970084749746,-54.432247380107135,0.1227,0.101,0.1053,0.0926,0.1299,0.3041,0.3799,0.344,0.0487,0.0014,0.3241,0.1778,0.4116
-23.192970084749746,-54.4321575086882,0.1226,0.0988,0.1027,0.084,0.1294,0.3036,0.3816,0.3596,0.0488,0.0013,0.3226,0.1738,0.4152
-23.192970084749746,-54.432067637269256,0.1225,0.0991,0.1027,0.084,0.129,0.3052,0.3853,0.3602,0.049,0.0013,0.3222,0.1717,0.42
-23.192970084749746,-54.43197776585031,0.1225,0.0983,0.1019,0.0848,0.1287,0.3084,0.3902,0.3562,0.0491,0.0013,0.3228,0.1711,0.4258
-23.192970084749746,-54.43188789443138,0.1225,0.0991,0.1026,0.0875,0.129,0.3084,0.3889,0.3556,0.0492,0.0014,0.3228,0.1724,0.4235
-23.192970084749746,-54.43179802301243,0.1224,0.0977,0.1036,0.0836,0.1301,0.3051,0.3802,0.359,0.0493,0.0014,0.322,0.1762,0.4117
-23.192970084749746,-54.4317081515935,0.1224,0.0991,0.1027,0.09,0.131,0.3023,0.3744,0.3455,0.0494,0.0014,0.3211,0.178,0.405
-23.192970084749746,-54.43161828017456,0.1224,0.0997,0.103,0.0939,0.1314,0.3,0.3733,0.3318,0.0494,0.0014,0.3203,0.1761,0.4074
-23.192970084749746,-54.43152840875561,0.1224,0.0983,0.1033,0.0884,0.131,0.3008,0.3769,0.3463,0.0494,0.0014,0.3195,0.1737,0.4127
-23.192970084749746,-54.43143853733668,0.1225,0.0971,0.1023,0.082,0.1287,0.3083,0.3893,0.364,0.0493,0.0014,0.3187,0.172,0.4202
-23.192970084749746,-54.43134866591773,0.1226,0.0977,0.1019,0.0823,0.1266,0.3155,0.4005,0.3648,0.049,0.0014,0.318,0.1705,0.4268
